,index,subject_uuid,trial_id,session_start_time,lab_name,task_protocol,trial_response_time,trial_response_choice,trial_stim_on_time,trial_stim_contrast_left,trial_stim_contrast_right,trial_feedback_type,probabilityLeft,subject_nickname,institution_short,signed_contrast,trial,choice,correct,choice_right,choice2,correct_easy,rt,previous_choice,previous_outcome,previous_contrast,previous_choice_name,previous_outcome_name,repeat,institution_code,rchoice,uchoice,6,12,25,100,block,intercept,simulation_prob,task,threshold
189959,523790,18a54f60-534b-4ed5-8bda-b434079b8ab8,439,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2173.75,CW,2173.4313989999996,0.0625,0.0,1.0,50,KS014,UCL,-6.25,439,-1,1.0,0.0,0.0,,0.3186010000003989,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
189960,523791,18a54f60-534b-4ed5-8bda-b434079b8ab8,440,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2176.91,CCW,2176.5617989999996,0.0,1.0,1.0,50,KS014,UCL,100.0,440,1,1.0,1.0,1.0,1.0,0.3482010000002447,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
189961,523792,18a54f60-534b-4ed5-8bda-b434079b8ab8,441,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2179.91,CCW,2179.598099,0.0,0.0,-1.0,50,KS014,UCL,0.0,441,1,,1.0,1.0,,0.3119010000000344,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189962,523793,18a54f60-534b-4ed5-8bda-b434079b8ab8,442,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2185.6,CCW,2185.2283989999996,0.0,0.0,1.0,50,KS014,UCL,0.0,442,1,,1.0,1.0,,0.3716010000002825,1.0,-1.0,0.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.717216149380176,traini,14.929503884826081
189963,523794,18a54f60-534b-4ed5-8bda-b434079b8ab8,443,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2189.06,CW,2188.7811989999996,1.0,0.0,1.0,50,KS014,UCL,-100.0,443,-1,1.0,0.0,0.0,1.0,0.2788010000003851,1.0,1.0,0.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189964,523795,18a54f60-534b-4ed5-8bda-b434079b8ab8,444,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2193.84,CCW,2193.627999,0.0,1.0,1.0,50,KS014,UCL,100.0,444,1,1.0,1.0,1.0,1.0,0.21200100000032762,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
189965,523796,18a54f60-534b-4ed5-8bda-b434079b8ab8,445,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2196.83,CCW,2196.497599,0.0,0.0,1.0,50,KS014,UCL,0.0,445,1,,1.0,1.0,,0.3324010000001181,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189966,523797,18a54f60-534b-4ed5-8bda-b434079b8ab8,446,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2199.86,CW,2199.544699,0.0625,0.0,1.0,50,KS014,UCL,-6.25,446,-1,1.0,0.0,0.0,,0.3153010000000904,1.0,1.0,0.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
189967,523798,18a54f60-534b-4ed5-8bda-b434079b8ab8,447,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2205.24,CCW,2204.664299,0.0,1.0,1.0,50,KS014,UCL,100.0,447,1,1.0,1.0,1.0,1.0,0.5757009999997535,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
189968,523799,18a54f60-534b-4ed5-8bda-b434079b8ab8,448,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2208.61,CW,2208.3612989999997,1.0,0.0,1.0,50,KS014,UCL,-100.0,448,-1,1.0,0.0,0.0,1.0,0.2487010000004375,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189969,523800,18a54f60-534b-4ed5-8bda-b434079b8ab8,449,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2211.8,CCW,2211.3306999999995,0.0,0.0,1.0,50,KS014,UCL,0.0,449,1,,1.0,1.0,,0.46930000000065775,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
189970,523801,18a54f60-534b-4ed5-8bda-b434079b8ab8,450,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2215.45,CCW,2215.077799,0.0,0.25,1.0,50,KS014,UCL,25.0,450,1,1.0,1.0,1.0,,0.37220099999967715,1.0,1.0,0.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189971,523802,18a54f60-534b-4ed5-8bda-b434079b8ab8,451,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2219.07,CW,2218.714099,0.25,0.0,1.0,50,KS014,UCL,-25.0,451,-1,1.0,0.0,0.0,,0.3559010000003582,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
189972,523803,18a54f60-534b-4ed5-8bda-b434079b8ab8,452,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2223.03,CW,2222.0442989999997,0.0,0.0,1.0,50,KS014,UCL,0.0,452,-1,,0.0,0.0,,0.9857010000005175,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
189973,523804,18a54f60-534b-4ed5-8bda-b434079b8ab8,453,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2229.93,CW,2229.597099,0.25,0.0,1.0,50,KS014,UCL,-25.0,453,-1,1.0,0.0,0.0,,0.3329009999997652,-1.0,1.0,0.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
189974,523805,18a54f60-534b-4ed5-8bda-b434079b8ab8,454,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2234.17,CW,2233.860899,1.0,0.0,1.0,50,KS014,UCL,-100.0,454,-1,1.0,0.0,0.0,1.0,0.3091010000002825,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
189975,523806,18a54f60-534b-4ed5-8bda-b434079b8ab8,455,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2237.22,CW,2236.880299,0.125,0.0,1.0,50,KS014,UCL,-12.5,455,-1,1.0,0.0,0.0,,0.33970099999987724,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.08508928991624062,traini,14.929503884826081
189976,523807,18a54f60-534b-4ed5-8bda-b434079b8ab8,456,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2243.56,CW,2243.2939989999995,1.0,0.0,1.0,50,KS014,UCL,-100.0,456,-1,1.0,0.0,0.0,1.0,0.26600100000041493,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
189977,523808,18a54f60-534b-4ed5-8bda-b434079b8ab8,457,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2246.4,CW,2246.2467989999996,0.0,0.25,-1.0,50,KS014,UCL,25.0,457,-1,0.0,0.0,0.0,,0.15320100000053571,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
189978,523809,18a54f60-534b-4ed5-8bda-b434079b8ab8,458,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2250.98,CCW,2250.693499,0.0,0.25,1.0,50,KS014,UCL,25.0,458,1,1.0,1.0,1.0,,0.28650100000004386,-1.0,-1.0,25.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189979,523810,18a54f60-534b-4ed5-8bda-b434079b8ab8,459,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2253.89,CCW,2253.6132989999996,0.0,1.0,1.0,50,KS014,UCL,100.0,459,1,1.0,1.0,1.0,1.0,0.2767010000002301,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
189980,523811,18a54f60-534b-4ed5-8bda-b434079b8ab8,460,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2256.88,CCW,2256.526999,0.0,0.0625,1.0,50,KS014,UCL,6.25,460,1,1.0,1.0,1.0,,0.35300099999994927,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
189981,523812,18a54f60-534b-4ed5-8bda-b434079b8ab8,461,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2261.79,CCW,2261.379899,0.0,1.0,1.0,50,KS014,UCL,100.0,461,1,1.0,1.0,1.0,1.0,0.41010099999994054,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
189982,523813,18a54f60-534b-4ed5-8bda-b434079b8ab8,462,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2266.3,CW,2266.0102989999996,1.0,0.0,1.0,50,KS014,UCL,-100.0,462,-1,1.0,0.0,0.0,1.0,0.28970100000060484,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189983,523814,18a54f60-534b-4ed5-8bda-b434079b8ab8,463,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2270.22,CCW,2269.8297989999996,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,463,1,0.0,1.0,1.0,,0.390201000000161,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
189984,523815,18a54f60-534b-4ed5-8bda-b434079b8ab8,464,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2275.1,CW,2274.9266989999996,0.0,0.125,-1.0,50,KS014,UCL,12.5,464,-1,0.0,0.0,0.0,,0.17330100000026505,1.0,-1.0,6.25,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9331996333877426,traini,14.929503884826081
189985,523816,18a54f60-534b-4ed5-8bda-b434079b8ab8,465,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2279.19,CW,2278.762499,0.125,0.0,1.0,50,KS014,UCL,-12.5,465,-1,1.0,0.0,0.0,,0.42750100000012026,-1.0,-1.0,12.5,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.06660739153794186,traini,14.929503884826081
189986,523817,18a54f60-534b-4ed5-8bda-b434079b8ab8,466,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2282.72,CCW,2282.476499,0.0,1.0,1.0,50,KS014,UCL,100.0,466,1,1.0,1.0,1.0,1.0,0.2435009999999238,-1.0,1.0,12.5,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
189987,523818,18a54f60-534b-4ed5-8bda-b434079b8ab8,467,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2288.44,CW,2285.9292989999994,0.0,0.0625,-1.0,50,KS014,UCL,6.25,467,-1,0.0,0.0,0.0,,2.5107010000006085,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
189988,523819,18a54f60-534b-4ed5-8bda-b434079b8ab8,468,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2292.43,CCW,2292.1930989999996,0.0,0.25,1.0,50,KS014,UCL,25.0,468,1,1.0,1.0,1.0,,0.2369010000002163,-1.0,-1.0,6.25,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189989,523820,18a54f60-534b-4ed5-8bda-b434079b8ab8,469,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2296.94,CCW,2296.679299,0.0,0.25,1.0,50,KS014,UCL,25.0,469,1,1.0,1.0,1.0,,0.2607010000001537,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189990,523821,18a54f60-534b-4ed5-8bda-b434079b8ab8,470,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2312.5,CW,2300.042699,0.0,0.0,-1.0,50,KS014,UCL,0.0,470,-1,,0.0,0.0,,12.457300999999916,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189991,523822,18a54f60-534b-4ed5-8bda-b434079b8ab8,471,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2316.98,CCW,2316.678799,0.0,0.25,1.0,50,KS014,UCL,25.0,471,1,1.0,1.0,1.0,,0.3012010000002192,-1.0,-1.0,0.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189992,523823,18a54f60-534b-4ed5-8bda-b434079b8ab8,472,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2320.06,CW,2319.859099,1.0,0.0,1.0,50,KS014,UCL,-100.0,472,-1,1.0,0.0,0.0,1.0,0.2009010000001581,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189993,523824,18a54f60-534b-4ed5-8bda-b434079b8ab8,473,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2324.35,CW,2324.078799,0.0,0.125,-1.0,50,KS014,UCL,12.5,473,-1,0.0,0.0,0.0,,0.2712010000000191,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7383300543658898,traini,14.929503884826081
189994,523825,18a54f60-534b-4ed5-8bda-b434079b8ab8,474,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2329.64,CCW,2329.325699,0.0,0.0625,1.0,50,KS014,UCL,6.25,474,1,1.0,1.0,1.0,,0.3143009999998867,-1.0,-1.0,12.5,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5160062859750487,traini,14.929503884826081
189995,523826,18a54f60-534b-4ed5-8bda-b434079b8ab8,475,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2335.28,CCW,2332.5451999999996,0.0,0.0,-1.0,50,KS014,UCL,0.0,475,1,,1.0,1.0,,2.7348000000006323,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189996,523827,18a54f60-534b-4ed5-8bda-b434079b8ab8,476,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2343.77,CW,2339.4587989999995,0.0,0.0,1.0,50,KS014,UCL,0.0,476,-1,,0.0,0.0,,4.3112010000004375,1.0,-1.0,0.0,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.717216149380176,traini,14.929503884826081
189997,523828,18a54f60-534b-4ed5-8bda-b434079b8ab8,477,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2346.78,CW,2346.494999,1.0,0.0,1.0,50,KS014,UCL,-100.0,477,-1,1.0,0.0,0.0,1.0,0.285001000000193,-1.0,1.0,0.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
189998,523829,18a54f60-534b-4ed5-8bda-b434079b8ab8,478,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2349.77,CCW,2349.4419989999997,0.0,0.125,1.0,50,KS014,UCL,12.5,478,1,1.0,1.0,1.0,,0.32800100000031307,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7383300543658898,traini,14.929503884826081
189999,523830,18a54f60-534b-4ed5-8bda-b434079b8ab8,479,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2352.91,CW,2352.644699,0.25,0.0,1.0,50,KS014,UCL,-25.0,479,-1,1.0,0.0,0.0,,0.2653009999999085,1.0,1.0,12.5,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190000,523831,18a54f60-534b-4ed5-8bda-b434079b8ab8,480,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2356.65,CCW,2356.308599,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,480,1,0.0,1.0,1.0,,0.3414010000001326,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
190001,523832,18a54f60-534b-4ed5-8bda-b434079b8ab8,481,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2360.8,CCW,2360.378099,0.0,0.0625,1.0,50,KS014,UCL,6.25,481,1,1.0,1.0,1.0,,0.42190100000016173,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.873087252350696,traini,14.929503884826081
190002,523833,18a54f60-534b-4ed5-8bda-b434079b8ab8,482,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2363.96,CCW,2363.5751,0.0,1.0,1.0,50,KS014,UCL,100.0,482,1,1.0,1.0,1.0,1.0,0.384900000000016,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
190003,523834,18a54f60-534b-4ed5-8bda-b434079b8ab8,483,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2367.93,CCW,2367.6278989999996,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,483,1,0.0,1.0,1.0,,0.30210100000022067,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190004,523835,18a54f60-534b-4ed5-8bda-b434079b8ab8,484,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2373.21,CCW,2372.9414989999996,0.0,0.25,1.0,50,KS014,UCL,25.0,484,1,1.0,1.0,1.0,,0.2685010000004695,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9559201247285374,traini,14.929503884826081
190005,523836,18a54f60-534b-4ed5-8bda-b434079b8ab8,485,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2376.97,CCW,2376.6275989999995,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,485,1,0.0,1.0,1.0,,0.34240100000033635,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190006,523837,18a54f60-534b-4ed5-8bda-b434079b8ab8,486,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2383.9,CCW,2383.5413989999997,0.0,0.0625,1.0,50,KS014,UCL,6.25,486,1,1.0,1.0,1.0,,0.35860100000036255,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.873087252350696,traini,14.929503884826081
190007,523838,18a54f60-534b-4ed5-8bda-b434079b8ab8,487,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2386.91,CCW,2386.5941989999997,0.0,0.125,1.0,50,KS014,UCL,12.5,487,1,1.0,1.0,1.0,,0.3158010000001923,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
